national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years,interest_rate
60026008215,Hoang Huy Thang,10/28/1984,Vietnam,1,1,5,18%
24664254103,Hoang Thanh Nam,12/9/1974,Vietnam,1,1,8,18%
46538102701,Phan Manh Loc,8/13/1990,Vietnam,1,1,4,18%
21094854168,Mai Dinh Toan,10/12/1977,Vietnam,1,1,1,18%
42299251745,Vu Thi Phong,2/28/1989,Vietnam,1,0,3,18%
44761532724,Phan Thanh Nhan,2/9/1976,Vietnam,1,0,7,18%
80866722540,Phung Quang Khang,10/20/1996,Vietnam,1,1,3,18%
90242402526,Dao Thuy Nghia,9/27/1998,Vietnam,0,0,0,18%
60473304087,Phung Huu Toan,4/4/1971,Vietnam,1,0,3,18%
31658966154,Chau Dinh Linh,9/30/1958,Vietnam,0,0,17,18%
45648009146,Truong Phuong Phong,11/19/1976,Vietnam,1,0,15,18%
12735680331,Mai Tien Phuc,2/2/2007,Vietnam,1,0,1,18%
10237987942,Tran Thu Cuong,12/9/1984,Vietnam,1,1,19,18%
43912383307,Doan Minh Nhan,9/1/1997,Vietnam,1,1,1,18%
80411988782,Duong Diem Dat,4/28/1963,Vietnam,1,1,2,18%
63999949769,Tran Thuy Linh,4/18/1970,Vietnam,1,0,1,18%
90490915291,Trinh Anh Phuc,9/16/1995,Vietnam,1,1,6,18%
87569608261,Pham Diem Nghia,5/11/1993,Vietnam,1,1,3,18%
82624886787,Ho Duc Huong,2/25/2007,Vietnam,0,0,0,18%
96966374086,Vu Diem Toan,2/3/1984,Vietnam,1,0,2,18%
91742284426,Duong Manh Diep,11/10/1973,Vietnam,1,0,16,18%
42489516482,Ho Thi Giang,9/26/1966,Vietnam,1,0,17,18%
17799259595,Kieu Quang Khang,3/17/1993,Vietnam,0,0,3,18%
44959751178,Dang Duc My,12/12/2006,Vietnam,0,0,0,18%
38993120411,Duong Anh Lan,8/13/1977,Vietnam,1,1,12,18%
84811102649,Ho My Nam,9/2/1997,Vietnam,0,0,0,18%
93448791505,Mai Tuyet Linh,12/1/1934,Vietnam,1,0,2,18%
10016604792,Chau Manh Binh,11/27/1978,Vietnam,1,0,2,18%
67309232889,Phung Tuan Nghia,1/8/1964,Vietnam,1,0,17,18%
54317961282,Truong Huu Trung,12/11/2005,Vietnam,1,0,3,18%
98732087721,Nguyen Quoc Huong,7/31/1991,Vietnam,0,0,0,18%
38556053312,To Ngoc Phuc,1/11/1981,Vietnam,1,1,2,18%
10487507629,Doan Dinh Kien,5/24/1980,Vietnam,0,0,23,18%
81155931285,Phung Tuyet Anh,9/30/1962,Vietnam,0,0,1,18%
89460758867,Tran Quoc Toan,8/12/1960,Vietnam,1,1,6,18%
29446290482,Bui Huy Nghia,9/16/1989,Vietnam,1,0,11,18%
94821267748,Chau Tuyet Cuong,8/14/1960,Vietnam,1,0,21,18%
26257822768,Tran Phuc Trang,5/11/1962,Vietnam,1,1,9,18%
94584336118,Vo Ngoc Phong,5/20/1930,Vietnam,1,1,2,18%
41155072485,Ho Thu Toan,11/19/1970,Vietnam,1,0,13,18%
59140410124,Vu My Thao,6/3/1984,Vietnam,0,0,0,18%
66619199459,Dao Gia Vy,3/19/1974,Vietnam,1,0,4,18%
48162551621,Hoang Manh Thang,1/21/1996,Vietnam,1,0,6,18%
92231783203,Huynh Gia Thang,3/19/1981,Vietnam,1,0,1,18%
83297653224,Ho Thuy Nam,10/31/1973,Vietnam,1,0,7,18%
19954563313,Trinh Tuan Thang,5/13/1974,Vietnam,1,0,10,18%
62191705638,Dang Phuong Tu,5/29/2002,Vietnam,0,0,0,18%
25218292747,Chau Minh Thinh,7/13/1989,Vietnam,0,0,8,18%
32863568186,Pham Diem Vy,7/3/1987,Vietnam,1,1,8,18%
70531069348,Duong Tuyet Phuc,4/11/1997,Vietnam,1,1,6,18%
19992792004,Dinh Tuan Mai,4/4/1976,Vietnam,0,0,4,18%
85856915827,Chau Dinh Son,4/24/1944,Vietnam,1,1,4,18%
83369519699,Duong Thi Thinh,6/8/1988,Vietnam,0,0,2,18%
60112193276,Truong My Hoa,5/7/1975,Vietnam,1,0,28,18%
66118224271,To Van Linh,4/1/1973,Vietnam,0,0,20,18%
78493023266,Chau Phuc Toan,2/19/1932,Vietnam,1,1,14,18%
57651446195,Trinh Quoc Dat,10/9/1971,Vietnam,1,1,4,18%
60064080187,Pham Tuan Giang,6/20/1975,Vietnam,1,0,1,18%
28608004055,Mai Diem Lan,4/17/1931,Vietnam,1,1,9,18%
16427522550,Mac Gia Tai,6/15/1956,Vietnam,0,0,3,18%
66290052333,To Minh Yen,5/31/1940,Vietnam,1,0,5,18%
91892850754,Mac Phuc Nhat,3/29/1998,Vietnam,1,0,7,18%
24865484539,Chau Bao Kien,9/19/1973,Vietnam,1,1,16,18%
63463850036,Dinh Thanh Nghia,12/19/2005,Vietnam,1,0,1,18%
76568608983,Lam Hoang Thang,1/12/1963,Vietnam,1,1,10,18%
28810054045,Bui Hoang Loc,9/5/1974,Vietnam,0,0,0,18%
79186246199,Phung Quoc Hieu,8/20/1990,Vietnam,0,0,10,18%
55642702085,Tran Thuy Linh,2/22/2002,Vietnam,1,1,1,18%
93946389357,Pham Tuyet Dat,12/18/1967,Vietnam,1,1,11,18%
71606697701,Le Tien Thinh,7/21/1999,Vietnam,1,1,1,18%
43502070092,Vu Thi Nhat,1/16/2005,Vietnam,0,0,1,18%
92067866986,Dinh Thi Dung,2/7/1995,Vietnam,1,1,3,18%
78677530957,Le Duc Phong,11/6/1978,Vietnam,0,0,3,18%
45134525748,Le Hoang Nghia,9/24/1996,Vietnam,1,1,2,18%
83321163434,Kieu Van Thinh,10/6/1986,Vietnam,0,0,0,18%
50728851583,Huynh Huy Vy,6/10/1954,Vietnam,1,1,15,18%
88199519886,Dang Bao Nhat,10/9/1964,Vietnam,1,1,7,18%
10775921435,Ly Nhu Nghia,1/24/1967,Vietnam,0,0,0,18%
52642906325,Vu My Huong,2/21/1984,Vietnam,1,1,7,18%
91490305722,Pham Thi Trang,3/28/1950,Vietnam,0,0,0,18%
11671908469,Mac Huu Cuong,2/27/1992,Vietnam,1,1,2,18%
62443562277,Nguyen Gia Tu,12/31/1966,Vietnam,0,0,0,18%
42190444194,Le Gia Diep,7/17/1992,Vietnam,0,0,0,18%
88437307744,Dinh Thu Dung,2/22/1966,Vietnam,1,1,6,18%
26133337115,Trinh Dinh Toan,10/29/1967,Vietnam,1,1,17,18%
75721931516,Vu Diem Khang,9/11/1953,Vietnam,1,0,22,18%
60589502970,Mai Tuan Huong,10/13/2004,Vietnam,0,0,1,18%
40362320107,Phung Phuong Loc,6/19/1982,Vietnam,1,1,24,18%
44450293168,Dao Tuyet Thang,7/8/2003,Vietnam,1,0,1,18%
72373490045,Vu Thuy Anh,3/20/1986,Vietnam,0,0,0,18%
23796388079,Duong Thi Nhan,3/20/2005,Vietnam,1,1,2,18%
44195584337,Ho Thanh Dung,9/20/1996,Vietnam,1,1,3,18%
50793391394,Pham Gia Thinh,9/24/1972,Vietnam,1,1,6,18%
66459599199,Truong Manh Thao,11/19/1966,Vietnam,1,1,3,18%
11730931636,Doan Duc Dat,10/2/1996,Vietnam,1,0,1,18%
39147976783,Tran Thanh Quy,12/29/1985,Vietnam,1,1,16,18%
42311595257,Pham Tuan Nhat,3/7/1980,Vietnam,0,0,0,18%
16833386994,Ly Thi Tai,12/22/1939,Vietnam,1,1,22,18%
18608356649,Le Gia Trang,7/7/1980,Vietnam,1,0,11,18%
36942201639,Tran Tuan Quy,10/26/1936,Vietnam,0,0,0,18%
26436315210,Mai Manh Phuc,1/29/1930,Vietnam,0,0,0,18%
24438702177,Phan Thi Vy,12/8/1978,Vietnam,1,0,9,18%
92439377200,Dinh Xuan Diep,9/17/2006,Vietnam,0,0,0,18%
38416553449,Chau Thi Trung,11/15/1946,Vietnam,1,1,2,18%
12071921029,Ho Thu Anh,7/12/1973,Vietnam,1,1,3,18%
38179535596,Chau Ngoc Diep,10/21/1979,Vietnam,1,1,1,18%
99494340036,Dao Diem Tu,8/5/1955,Vietnam,1,0,3,18%
73369865682,Duong Minh Tu,9/5/2000,Vietnam,1,1,1,18%
58223937165,Ho Phuc Mai,2/1/1951,Vietnam,0,0,0,18%
35621349343,Phan Quang Hieu,7/12/1986,Vietnam,1,1,2,18%
95576904486,Phung Nhu Quy,2/22/1989,Vietnam,1,1,2,18%
14597094808,Truong Huy Ha,3/15/1983,Vietnam,0,0,0,18%
83192399580,Ngo Thi Loc,4/19/2000,Vietnam,0,0,2,18%
12535870206,Truong Phuc Dung,1/22/2000,Vietnam,1,1,3,18%
12379322689,Ho Tuan Diep,7/12/2003,Vietnam,0,0,3,18%
79969539539,Pham Huy Loc,3/31/1957,Vietnam,0,0,0,18%
14649826400,Duong Ngoc Huong,10/24/2003,Vietnam,1,0,1,18%
65935282623,Trinh Anh Khoa,9/14/1991,Vietnam,1,1,6,18%
67397517157,Vu Thu Nam,10/22/1989,Vietnam,0,0,0,18%
68281661145,Phan Van Loc,11/9/2003,Vietnam,1,1,1,18%
36482429176,Doan Gia Yen,6/9/2007,Vietnam,1,1,1,18%
19152810636,Mai Phuc Trang,10/14/1937,Vietnam,0,0,0,18%
19466630469,Vu Ngoc Ha,10/5/1972,Vietnam,1,0,3,18%
77480985399,Pham Gia Nghia,2/1/1965,Vietnam,1,0,20,18%
69345175104,Dao Phuc Huong,6/27/1991,Vietnam,1,1,4,18%
57274392112,Dao Van Hoa,4/22/1984,Vietnam,0,0,13,18%
88562713090,Huynh Tuan Khang,12/22/2007,Vietnam,1,0,1,18%
55456225217,Ngo Bao Ha,1/13/1999,Vietnam,1,1,1,18%
87827575578,Chau Nhu Khang,4/15/2006,Vietnam,1,1,2,18%
62156910352,Phan Minh Phong,12/6/2002,Vietnam,0,0,0,18%
95508775659,To Thanh Vy,1/26/1967,Vietnam,1,1,1,18%
91808514315,To Ngoc Tu,3/10/1985,Vietnam,1,1,15,18%
55239825393,Doan Thuy Phong,11/22/1969,Vietnam,0,0,8,18%
70400466420,Bui Huy Giang,10/21/1974,Vietnam,0,0,0,18%
55037603502,Ly Thuy Mai,9/25/1996,Vietnam,1,1,1,18%
49337930885,Pham Gia Kien,4/10/1988,Vietnam,1,1,7,18%
67614940481,Vu Dinh Yen,11/6/1975,Vietnam,1,1,4,18%
45826692178,Phung Thuy Trang,10/13/1986,Vietnam,1,1,15,18%
92770512539,Tran Thi Tu,4/7/1967,Vietnam,1,1,1,18%
32377510604,Doan Huu Nam,7/16/1980,Vietnam,1,0,19,18%
76924408188,Doan My Trung,9/2/1993,Vietnam,1,1,13,18%
37674096755,Pham Quoc Vy,10/8/1985,Vietnam,1,1,4,18%
52034960472,Pham Xuan Binh,7/29/1985,Vietnam,0,0,0,18%
58087802619,Lam Gia Hoa,4/16/1969,Vietnam,1,1,3,18%
32538034170,Tran Nhu Quy,3/24/1969,Vietnam,1,0,10,18%
32848935498,Dang Gia Quy,8/7/1982,Vietnam,1,1,13,18%
10547196477,Hoang Minh Vy,5/28/1976,Vietnam,0,0,0,18%
19200419727,Dinh Minh Huong,4/18/2003,Vietnam,1,1,5,18%
71146816066,Vu Thu Phong,7/12/1969,Vietnam,1,0,15,18%
91590593229,Phung Huu Giang,6/30/1996,Vietnam,0,0,0,18%
10584222897,Mai Thuy Dung,7/11/1987,Vietnam,1,0,7,18%
45188095787,Dinh Quang Giang,12/14/1969,Vietnam,0,0,0,18%
42462602396,Hoang Tuan Dung,1/9/1975,Vietnam,1,0,11,18%
12106441340,Ho Tuan Phuc,3/25/1930,Vietnam,1,1,3,18%
11651496697,Phung Xuan Phuc,4/14/1964,Vietnam,0,0,27,18%
94528854413,Chau Duc Nhat,1/20/1988,Vietnam,1,0,9,18%
27872681986,Huynh Phuc Trung,8/3/1967,Vietnam,0,0,0,18%
71072680693,Duong Minh Dat,7/28/1949,Vietnam,1,1,2,18%
59172937820,Ly Quang Huong,10/18/1987,Vietnam,0,0,4,18%
65722222103,Truong Huu Toan,2/19/2005,Vietnam,0,0,0,18%
64420936143,Phan Tuyet Linh,4/9/1970,Vietnam,1,0,10,18%
43157617802,Vu Bao Son,6/17/1963,Vietnam,1,1,4,18%
12244919743,Do Thi Kien,8/4/1966,Vietnam,0,0,0,18%
13358550591,Duong Thuy Mai,2/25/1998,Vietnam,1,1,4,18%
87537007960,Ly Anh Dat,10/12/1993,Vietnam,0,0,0,18%
42642660192,Tran Bao Tu,6/10/1999,Vietnam,0,0,0,18%
67987507397,Dinh Anh Yen,7/22/1933,Vietnam,0,0,1,18%
76237465490,Kieu Phuong Nhat,1/6/2007,Vietnam,0,0,1,18%
74828506154,Hoang Van Huong,2/28/1992,Vietnam,1,0,1,18%
90594660493,Ly Huu Tai,4/11/1983,Vietnam,0,0,0,18%
41595603093,Dang Nhu Diep,6/30/2008,Vietnam,0,0,0,18%
30303498742,Duong Anh Tai,4/28/1966,Vietnam,1,0,12,18%
53531311320,Kieu Duc Khang,2/19/1937,Vietnam,0,0,7,18%
35794114575,Phung Phuc Hieu,8/20/1987,Vietnam,1,1,1,18%
49736584819,Vu Phuong Huong,7/24/1952,Vietnam,1,1,3,18%
31468554828,Lam Tuyet Trung,11/10/1968,Vietnam,1,1,3,18%
87680877286,Ly Ngoc Thinh,3/18/1937,Vietnam,1,1,7,18%
52617533592,Mai Anh Anh,11/20/1989,Vietnam,1,1,6,18%
44015898327,Huynh Duc Trang,8/15/1992,Vietnam,0,0,11,18%
48484851032,Kieu Nhu Trung,6/3/1971,Vietnam,1,1,2,18%
48739145846,Vu Xuan Nghia,10/16/1994,Vietnam,1,0,4,18%
44995569154,Vu Tuan Nam,2/23/1937,Vietnam,1,1,2,18%
93037040747,Mac Duc My,9/9/1961,Vietnam,0,0,6,18%
20278394909,Pham Nhu Diep,7/6/1996,Vietnam,0,0,4,18%
10633789807,Mai Minh Giang,12/31/1951,Vietnam,1,1,16,18%
90126881175,Kieu Ngoc Nhan,5/7/1980,Vietnam,1,0,1,18%
91568059854,Truong Thanh Diep,10/31/1933,Vietnam,0,0,9,18%
91177414808,Phan Thuy Nhat,2/26/1998,Vietnam,0,0,2,18%
68333081081,Bui Nhu Hoa,9/28/2005,Vietnam,1,1,1,18%
51237947960,Dang Quang Nghia,4/19/1997,Vietnam,1,0,1,18%
35391095355,Lam Phuc Binh,11/4/1977,Vietnam,0,0,0,18%
33861336664,Phung Thanh Cuong,1/26/1994,Vietnam,1,1,1,18%
44533933585,Mai Huu My,3/9/1982,Vietnam,1,0,4,18%
40554005307,Ho Minh Quy,8/27/1930,Vietnam,1,1,7,18%
85051347446,Dao Thu Khoa,11/8/1967,Vietnam,1,1,12,18%
17246561908,Chau Quoc Diep,12/30/1990,Vietnam,1,1,3,18%
19039056063,Ngo Van Tai,7/1/1966,Vietnam,0,0,3,18%
12110874470,Trinh Van Phuc,11/29/1991,Vietnam,0,0,0,18%
75485497812,Tran Thu Phuc,1/31/1966,Vietnam,0,0,0,18%
69711338275,Dinh Dinh Nhat,7/6/1952,Vietnam,1,0,6,18%
64841111320,Vu Tien Trang,8/28/1991,Vietnam,1,0,2,18%
70947437550,Trinh Tuyet Khang,12/9/1967,Vietnam,1,0,6,18%
45212687855,Dinh Xuan Loc,3/4/1999,Vietnam,1,1,2,18%
94285503961,Ngo Van Nhan,9/19/1978,Vietnam,1,0,24,18%
94595883711,Nguyen Minh Nghia,8/22/1976,Vietnam,1,1,5,18%
76433218408,Nguyen Nhu Cuong,9/19/2006,Vietnam,1,0,1,18%
48804316920,Lam Hoang Nam,9/20/1981,Vietnam,1,1,1,18%
74366931537,Bui Gia Dung,10/21/1973,Vietnam,0,0,10,18%
63949120537,Nguyen Huu Nhat,2/6/1994,Vietnam,1,0,2,18%
15718973536,Bui Diem My,1/25/2001,Vietnam,0,0,2,18%
49786194595,Chau Phuong Ha,1/23/1988,Vietnam,1,1,4,18%
28873873249,Dang Quoc Trang,10/28/1995,Vietnam,0,0,0,18%
34124899445,Le Tuyet Thinh,5/14/1967,Vietnam,1,0,2,18%
53451766557,Hoang Huu Nhan,8/14/1975,Vietnam,1,0,8,18%
49351037640,Tran My Khang,10/24/1975,Vietnam,1,1,1,18%
40676236513,Tran Xuan Lan,1/31/2002,Vietnam,1,1,1,18%
79489607195,Tran Gia Huong,3/3/2001,Vietnam,1,0,2,18%
83345571008,Chau Gia Kien,6/7/1952,Vietnam,1,1,4,18%
89075171395,Mai Duc Dat,12/22/1961,Vietnam,0,0,1,18%
54121711752,To Thuy Trung,9/11/1982,Vietnam,0,0,0,18%
74499222395,Bui Thanh Thang,5/11/1966,Vietnam,1,1,3,18%
96083831590,Kieu Dinh Huong,5/18/1968,Vietnam,1,0,6,18%
43838590122,Ngo Huu Toan,10/31/1971,Vietnam,1,1,1,18%
12733854457,Ho Diem Quy,8/6/2006,Vietnam,0,0,1,18%
60167062756,Kieu Huy Hieu,8/29/1997,Vietnam,1,0,2,18%
10435419318,Huynh Tuan Khoa,1/14/1967,Vietnam,0,0,3,18%
85601726742,Le Gia Quy,3/14/2002,Vietnam,0,0,1,18%
14438362690,Do Xuan Thang,9/27/1999,Vietnam,1,1,6,18%
18643587273,Trinh Thanh Dat,3/14/1974,Vietnam,1,1,13,18%
45989032461,Duong Manh Dat,9/26/1956,Vietnam,0,0,0,18%
46784723020,Huynh Dinh Toan,1/12/1968,Vietnam,1,1,3,18%
35800030463,Dang Tien Nam,12/23/1997,Vietnam,0,0,0,18%
13744841035,Dinh Xuan Linh,11/3/2002,Vietnam,1,0,2,18%
95738158727,Tran Van Trang,2/27/2008,Vietnam,1,0,1,18%
69579792885,Pham Quang Anh,11/4/1981,Vietnam,0,0,10,18%
30010024253,Kieu Gia Son,8/21/1979,Vietnam,1,1,6,18%
77943720559,Lam Thi Dung,7/11/1969,Vietnam,1,1,19,18%
40730101701,Dang Ngoc Ha,7/12/1996,Vietnam,1,0,4,18%
79285114626,Doan Anh Nhat,1/20/2002,Vietnam,1,1,3,18%
13024247549,Hoang My Nhan,6/9/2003,Vietnam,0,0,0,18%
52005352617,To Anh Phong,11/11/1951,Vietnam,1,0,10,18%
17864888971,Le Dinh Dat,3/6/1999,Vietnam,1,1,3,18%
92196006324,Bui Van Linh,8/7/1973,Vietnam,1,1,3,18%
43011192451,Dao Diem Diep,5/3/1983,Vietnam,1,0,2,18%
97354583773,Phung Phuong Thinh,5/5/1993,Vietnam,1,0,3,18%
26534394153,Nguyen Thanh Thao,11/5/2000,Vietnam,1,1,3,18%
32954053763,Vu Huu Cuong,12/2/2003,Vietnam,1,0,1,18%
80728578757,Phan Bao Giang,2/18/2000,Vietnam,1,0,6,18%
58575084546,Kieu Phuong Quy,9/26/1996,Vietnam,0,0,0,18%
10687491694,Lam Tien Thao,6/2/1975,Vietnam,1,0,16,18%
89656276162,Mac Thuy Tu,7/16/1954,Vietnam,0,0,9,18%
42226388382,Tran Duc Khoa,11/6/1998,Vietnam,0,0,0,18%
48229650611,Nguyen Phuong Huong,1/1/1997,Vietnam,1,1,6,18%
67635982903,Dang Phuc Trang,2/10/2005,Vietnam,1,1,1,18%
49495157317,Doan Manh Ha,6/8/2008,Vietnam,1,1,1,18%
48830427947,Lam Tuyet Phong,3/21/2004,Vietnam,0,0,0,18%
98051565071,Bui Xuan Thao,4/16/1998,Vietnam,1,0,5,18%
42393013249,Lam Tien Thang,7/10/1967,Vietnam,1,0,16,18%
70493182123,Mac Thanh Phong,10/10/1937,Vietnam,1,1,5,18%
26496586395,Ngo Hoang Phuc,6/30/1968,Vietnam,0,0,0,18%
99160659384,Phan Manh Phuc,5/30/1964,Vietnam,0,0,10,18%
38851008977,Dang Quang Hieu,4/4/1992,Vietnam,1,1,11,18%
51331860870,Le Bao Trang,5/8/2005,Vietnam,1,0,1,18%
34549929511,Ly Bao Kien,6/16/2000,Vietnam,1,0,2,18%
36695030282,Dang Duc Thao,10/1/2008,Vietnam,0,0,0,18%
83500434729,Mac Huy Huong,7/19/1984,Vietnam,1,1,21,18%
18612561332,Pham Gia Khoa,8/19/1941,Vietnam,1,1,12,18%
92491336736,Le Minh Tu,8/30/1982,Vietnam,0,0,0,18%
79684347842,To Hoang Phong,8/6/1966,Vietnam,0,0,6,18%
49773089383,Truong Thu Phuc,1/26/1983,Vietnam,1,0,7,18%
92995489091,Kieu Hoang Tu,3/24/1997,Vietnam,0,0,0,18%
56904291690,Dinh Tuan Binh,10/4/1984,Vietnam,0,0,0,18%
74981967026,Dang Xuan Loc,2/21/1969,Vietnam,1,1,12,18%
93375301795,Ly Quoc Trung,6/18/2003,Vietnam,0,0,1,18%
80910500680,Truong Huy Cuong,6/18/2008,Vietnam,1,0,1,18%
35990945087,Hoang Quang Phuc,11/12/1956,Vietnam,1,0,1,18%
87996747854,Do Huy Khang,9/16/1985,Vietnam,0,0,0,18%
32951445968,Vu Quoc Vy,2/22/2007,Vietnam,1,1,1,18%
93460494307,Kieu Nhu Hoa,2/10/1970,Vietnam,1,0,21,18%
76205563748,Ly Quang Diep,5/31/1994,Vietnam,1,0,1,18%
58523964846,Vu Phuc Ha,12/22/1939,Vietnam,1,1,5,18%
33358445781,Truong Dinh Huong,8/7/1943,Vietnam,1,1,12,18%
68597289437,Kieu Thuy Thinh,4/12/1990,Vietnam,1,0,1,18%
10398989327,To Diem Thao,10/20/1965,Vietnam,1,0,3,18%
70221114821,Vu Thi Yen,7/5/1984,Vietnam,1,1,11,18%
43093852044,Trinh Thi Tai,5/13/2001,Vietnam,0,0,0,18%
49163665772,Huynh Hoang Diep,11/12/1985,Vietnam,1,0,4,18%
83375328860,Dang Bao Khang,8/16/1947,Vietnam,0,0,0,18%
78014922310,Dinh Hoang Dung,4/27/1937,Vietnam,1,1,23,18%
75263971607,Vo Huu Phuc,5/6/1962,Vietnam,0,0,0,18%
37128399414,Duong Hoang Diep,10/25/1956,Vietnam,0,0,9,18%
49575833621,Dinh Thi Yen,9/22/1930,Vietnam,1,0,22,18%
12307332286,Lam Phuong Cuong,7/28/1991,Vietnam,1,1,6,18%
90253339903,Pham Phuc Phong,8/21/1980,Vietnam,1,1,2,18%
42592596425,To Tien Phong,2/15/2007,Vietnam,0,0,0,18%
23292316964,Vu Phuong Toan,3/16/1985,Vietnam,1,1,1,18%
59059850199,Dang Hoang Lan,11/25/1992,Vietnam,0,0,0,18%
23365805945,Vo Manh Trung,5/16/1973,Vietnam,1,1,1,18%
80723227614,Dang Anh Giang,4/15/1990,Vietnam,1,1,4,18%
57765531699,Phung Bao Dat,12/26/1954,Vietnam,1,1,11,18%
16117323052,Truong Van Toan,9/22/2002,Vietnam,1,1,2,18%
85860225254,Duong Diem Nam,3/3/1982,Vietnam,1,1,20,18%
94222637712,Mac Phuong Lan,6/17/1965,Vietnam,0,0,0,18%
15782709617,Do Phuong Nghia,5/18/1995,Vietnam,1,1,8,18%
24544289531,Pham My Lan,7/29/1984,Vietnam,0,0,4,18%
53187119943,Doan Anh Lan,5/26/1983,Vietnam,1,0,11,18%
25235475865,Ly Manh Linh,10/17/1971,Vietnam,1,1,4,18%
23179286112,Mac Duc Khoa,11/29/1987,Vietnam,0,0,3,18%
64221446337,Tran Gia Giang,2/9/1934,Vietnam,1,1,14,18%
90363246674,Tran Quoc Loc,5/17/1974,Vietnam,0,0,0,18%
86963181820,Do Duc Binh,7/31/1996,Vietnam,1,1,5,18%
66624527370,Trinh Anh Mai,5/7/1996,Vietnam,0,0,0,18%
66374008993,Huynh Duc Nhan,9/7/1976,Vietnam,1,0,1,18%
56075215579,Kieu Duc Loc,9/4/1992,Vietnam,1,1,4,18%
56592658809,Bui Phuc Tai,7/9/1981,Vietnam,1,1,1,18%
37783317348,Mac Huy Khang,11/6/1973,Vietnam,1,0,17,18%
74361260797,Dao Phuong Nhan,4/12/1966,Vietnam,1,1,11,18%
83268912629,Doan Thanh Thang,10/12/1987,Vietnam,1,0,3,18%
93951298255,Mac Quang Mai,5/29/1999,Vietnam,0,0,0,18%
15687643429,Mai Thi Mai,10/3/1976,Vietnam,0,0,0,18%
74397102432,Nguyen Van Anh,7/5/1990,Vietnam,1,0,4,18%
90456202831,Lam Duc Diep,4/21/1973,Vietnam,1,1,7,18%
76320747215,Ly Hoang Thao,10/6/1989,Vietnam,1,1,2,18%
40493348656,Mai Tien My,1/2/2008,Vietnam,0,0,1,18%
26373950604,To Minh Thang,3/16/1998,Vietnam,0,0,0,18%
94988866004,Lam Gia Nghia,5/5/1980,Vietnam,1,0,10,18%
35493107181,Dang Tuyet Lan,8/3/2006,Vietnam,0,0,0,18%
48023200065,Ngo Phuong Phuc,11/19/1971,Vietnam,1,1,20,18%
61739044469,Pham Hoang Son,12/27/1970,Vietnam,0,0,0,18%
86005936100,Duong Van Yen,9/15/1940,Vietnam,1,0,4,18%
40385380863,Duong Huy Yen,7/16/1999,Vietnam,0,0,0,18%
70444712943,Dao Manh Quy,11/4/1985,Vietnam,1,1,8,18%
97654125688,Lam Dinh My,4/20/1998,Vietnam,0,0,1,18%
48089406574,Truong Gia Nhat,1/1/1971,Vietnam,0,0,4,18%
93131684246,Vo Tuyet Vy,1/6/1985,Vietnam,0,0,4,18%
84917654918,Phung Nhu Giang,10/20/2007,Vietnam,1,1,1,18%
72469467069,Huynh Van Diep,8/9/1978,Vietnam,1,1,8,18%
13367643993,Lam Tien Nghia,11/10/1965,Vietnam,0,0,0,18%
34157104383,Lam Thanh Dung,1/10/2002,Vietnam,0,0,1,18%
46687584750,Phan Xuan Phuc,8/21/1982,Vietnam,1,1,16,18%
61138179241,Ngo Van Yen,5/6/1965,Vietnam,1,0,23,18%
48753411297,Kieu Huy Nhat,4/1/1984,Vietnam,1,1,5,18%
31038675207,Phung Phuc Hoa,11/22/1988,Vietnam,1,1,1,18%
16066353427,Huynh Phuong Hieu,1/6/2008,Vietnam,1,0,1,18%
73550995644,Mai Tuan Trang,4/7/1978,Vietnam,1,1,2,18%
15989344330,Phan Thu Thang,11/24/1964,Vietnam,0,0,5,18%
22203285427,Bui Ngoc Diep,12/6/1971,Vietnam,0,0,26,18%
64273708527,To Thuy Kien,2/5/1984,Vietnam,1,1,1,18%
83760128510,Doan Thanh Diep,7/8/1984,Vietnam,1,1,16,18%
84345772547,Ly Phuong Son,4/8/1973,Vietnam,1,0,6,18%
38208820966,Mac Nhu Linh,12/16/1976,Vietnam,1,0,13,18%
33209902252,Bui Bao Huong,9/13/1996,Vietnam,1,1,1,18%
35378699258,Pham Thuy Yen,10/14/2003,Vietnam,1,1,3,18%
42890611400,Le Diem Thao,8/1/1978,Vietnam,1,1,1,18%
68985480549,Huynh Huu Dung,9/13/1948,Vietnam,0,0,0,18%
50364228106,Pham Diem Trang,7/20/1935,Vietnam,0,0,0,18%
67566090226,Kieu Manh Huong,12/1/1943,Vietnam,1,0,13,18%
72664913495,Vu Dinh Thao,5/16/1982,Vietnam,1,1,7,18%
54536705016,Chau Tuan Son,12/9/1978,Vietnam,1,0,8,18%
19877773520,Doan Gia Hoa,12/19/1934,Vietnam,1,0,1,18%
77869225268,Mac Phuc Son,11/9/1979,Vietnam,0,0,7,18%
91027616249,Huynh Phuong Huong,2/17/1966,Vietnam,1,1,4,18%
32960246112,To Diem Linh,2/5/1985,Vietnam,0,0,2,18%
33965345830,Kieu Nhu Dung,10/8/1931,Vietnam,1,0,4,18%
32301030638,Chau Thi Cuong,2/6/1964,Vietnam,1,1,21,18%
16801400312,To Ngoc Son,6/8/1996,Vietnam,0,0,3,18%
14092669581,Truong Anh Nam,3/17/1940,Vietnam,1,1,11,18%
39478023548,To Nhu Khoa,4/20/1958,Vietnam,1,1,18,18%
29203120597,Ly Thu Thinh,2/5/2007,Vietnam,1,1,1,18%
18129828829,Mac Thi Vy,7/5/1968,Vietnam,1,1,4,18%
